date,platform,campaign_type,campaign_id,channel,target_segment,objective,expected_uplift,country,impressions,clicks,CTR,ad_spend,conversions,ROAS,revenue,conversion_lift,click_to_conversion_rate
2024-02-05,TikTok Ads,Video,,,,,,UK,123680,8373,0.0677,5023.8,263,2.47,12412.26,,0.031410486086229546
2024-02-06,Google Ads,Display,,,,,,UAE,79525,2298,0.0289,3630.84,119,6,21777.03,,0.051784160139251523
2024-02-06,Meta Ads,Video,,,,,,UAE,92469,2487,0.0269,1492.2,48,9.49,14164.35,,0.019300361881785282
2024-02-06,Meta Ads,Display,,,,,,UK,58164,936,0.0161,823.68,13,2.18,1791.65,,0.013888888888888888
2024-02-06,Google Ads,Video,,,,,,UK,73591,2649,0.036,7496.67,161,6.02,45161.9,,0.06077765194412986
2024-02-06,Meta Ads,Display,,,,,,India,184541,3063,0.0166,5268.36,215,3.14,16566.88,,0.0701926216127979
2024-02-06,TikTok Ads,Display,,,,,,Australia,53709,2868,0.0534,2552.52,222,18.61,47503.54,,0.077405857740585768
2024-02-06,Google Ads,Display,,,,,,USA,51678,2966,0.0574,7652.28,192,2.78,21240.9,,0.064733648010788944
2024-02-06,Google Ads,Shopping,,,,,,Germany,102409,3389,0.0331,12132.62,149,2.58,31253.87,,0.04396577161404544
2024-02-06,TikTok Ads,Video,,,,,,Canada,48475,3160,0.0652,2401.6,124,8.32,19990.89,,0.039240506329113925
2024-02-07,Meta Ads,Shopping,,,,,,Canada,101019,2515,0.0249,4250.35,72,2.67,11353.12,,0.028628230616302187
2024-02-07,Google Ads,Display,,,,,,Germany,96931,5844,0.0603,6545.28,297,7.3,47765.4,,0.050821355236139627
2024-02-07,Google Ads,Search,,,,,,Germany,163349,7906,0.0484,21188.08,360,2.09,44353.83,,0.04553503668100177
2024-02-07,TikTok Ads,Display,,,,,,Germany,103029,6830,0.0663,3551.6,148,4.1,14545.74,,0.021669106881405564
2024-02-07,TikTok Ads,Search,,,,,,Germany,108806,5070,0.0466,1825.2,279,14.68,26787.94,,0.055029585798816567
2024-02-07,Meta Ads,Display,,,,,,UK,69429,2430,0.035,3863.7,119,5.59,21584.01,,0.048971193415637861
2024-02-08,TikTok Ads,Search,,,,,,India,17911,1148,0.0641,1320.2,52,2.57,3388.21,,0.045296167247386762
2024-02-08,TikTok Ads,Display,,,,,,Germany,113994,4320,0.0379,3326.4,142,7.81,25985.24,,0.032870370370370369
2024-02-08,TikTok Ads,Search,,,,,,USA,128900,10273,0.0797,8629.32,238,1.32,11417.91,,0.023167526525844445
2024-02-08,Google Ads,Shopping,,,,,,UK,10574,389,0.0368,1007.51,6,0.9,908.68,,0.015424164524421594
2024-02-08,Meta Ads,Search,,,,,,UK,151480,2514,0.0166,5178.84,72,0.79,4076.45,,0.028639618138424822
2024-02-09,Meta Ads,Video,,,,,,India,170413,3936,0.0231,2794.56,63,4.53,12671.79,,0.01600609756097561
2024-02-10,Google Ads,Shopping,,,,,,UAE,24198,1214,0.0502,1638.9,60,7.09,11611.94,,0.049423393739703461
2024-02-10,TikTok Ads,Shopping,,,,,,USA,116709,6640,0.0569,13080.8,304,6.38,83458.18,,0.045783132530120479
2024-02-10,Meta Ads,Video,,,,,,UK,141313,4762,0.0337,5000.1,207,5.35,26737.15,,0.04346913061738765
2024-02-10,Google Ads,Shopping,,,,,,Australia,167717,4142,0.0247,7165.66,71,2.22,15937.54,,0.017141477547078707
2024-02-11,TikTok Ads,Video,,,,,,India,157625,9457,0.06,4539.36,534,32.5,147520.8,,0.05646610975996616
2024-02-11,TikTok Ads,Display,,,,,,UK,77467,3300,0.0426,3333,180,12.84,42781.66,,0.054545454545454543
2024-02-11,Meta Ads,Video,,,,,,UAE,92986,2082,0.0224,3601.86,108,1.9,6838.55,,0.051873198847262249
2024-02-11,Google Ads,Search,,,,,,UK,137156,5253,0.0383,11293.95,280,6.65,75085.66,,0.0533028745478774
2024-02-11,Google Ads,Shopping,,,,,,UAE,29016,1088,0.0375,2241.28,56,4.43,9936.27,,0.051470588235294115
2024-02-12,TikTok Ads,Display,,,,,,UAE,74285,2094,0.0282,1319.22,92,14.38,18972.8,,0.043935052531041068
2024-02-12,TikTok Ads,Video,,,,,,USA,41497,3299,0.0795,2144.35,112,3.18,6822.75,,0.033949681721733856
2024-02-13,Meta Ads,Video,,,,,,India,57299,1186,0.0207,1601.1,25,3.36,5383.27,,0.021079258010118045
2024-02-13,Google Ads,Video,,,,,,UK,48766,1731,0.0355,1800.24,44,6.93,12477.84,,0.025418833044482957
2024-02-13,Google Ads,Search,,,,,,Germany,188276,11277,0.0599,27966.96,554,3.2,89376.47,,0.049126540746652479
2024-02-13,Google Ads,Search,,,,,,Australia,153865,5785,0.0376,9834.5,139,1.73,16979.34,,0.024027657735522904
2024-02-14,Meta Ads,Video,,,,,,India,83137,2045,0.0246,2065.45,37,0.87,1798.59,,0.018092909535452322
2024-02-14,Google Ads,Display,,,,,,UK,25497,1142,0.0448,2101.28,75,8.83,18551.01,,0.065674255691768824
2024-02-14,TikTok Ads,Video,,,,,,Canada,79553,2712,0.0341,840.72,170,20.19,16973.79,,0.06268436578171091
2024-02-15,Google Ads,Shopping,,,,,,Germany,39754,2007,0.0505,4676.31,108,1.49,6981.98,,0.053811659192825115
2024-02-15,Meta Ads,Display,,,,,,Germany,67167,1907,0.0284,2727.01,114,7.55,20596.75,,0.059779758783429469
2024-02-15,Google Ads,Search,,,,,,Germany,30835,925,0.03,1813,14,2.1,3805.56,,0.015135135135135135
2024-02-16,Google Ads,Search,,,,,,UAE,90794,5638,0.0621,17477.8,217,3.13,54642.18,,0.038488825824760556
2024-02-16,Google Ads,Shopping,,,,,,UAE,50206,2399,0.0478,4845.98,163,1.15,5571.38,,0.067944977073780735
2024-02-16,Meta Ads,Video,,,,,,UK,165408,1670,0.0101,2171,80,4.4,9561,,0.04790419161676647
2024-02-16,Meta Ads,Shopping,,,,,,India,19040,784,0.0412,1513.12,39,3.7,5591.9,,0.049744897959183673
2024-02-16,Google Ads,Display,,,,,,Canada,197974,4375,0.0221,10631.25,347,6.96,73971.79,,0.079314285714285712
2024-02-16,Meta Ads,Shopping,,,,,,USA,178553,7213,0.0404,16445.64,556,3.07,50559.85,,0.07708304450298073
2024-02-16,TikTok Ads,Display,,,,,,Australia,141447,9873,0.0698,13723.47,588,6.32,86774.51,,0.059556365846247343
2024-02-16,Google Ads,Video,,,,,,Australia,83702,3900,0.0466,8502,60,1.39,11812.78,,0.015384615384615385
2024-02-16,Meta Ads,Video,,,,,,Canada,133088,5243,0.0394,8808.24,226,5.49,48389.85,,0.04310509250429144
2024-02-16,Meta Ads,Shopping,,,,,,Canada,35755,654,0.0183,1046.4,40,11.32,11846.71,,0.061162079510703363
2024-02-16,Google Ads,Video,,,,,,Germany,180069,5780,0.0321,8496.6,272,8.75,74348.97,,0.047058823529411764
2024-02-17,Google Ads,Search,,,,,,Germany,142244,4935,0.0347,14706.3,127,2.33,34307.21,,0.025734549138804456
2024-02-17,Meta Ads,Video,,,,,,Canada,150631,5648,0.0375,10957.12,111,1.98,21671.9,,0.019652974504249292
2024-02-17,TikTok Ads,Shopping,,,,,,Canada,130438,7721,0.0592,12353.6,353,5.69,70310.53,,0.045719466390363943
2024-02-17,Google Ads,Video,,,,,,Germany,133027,7808,0.0587,9838.08,153,2.26,22193.12,,0.0195952868852459
2024-02-17,Meta Ads,Video,,,,,,Germany,16094,616,0.0383,1410.64,40,6.33,8923.08,,0.064935064935064929
2024-02-17,Google Ads,Shopping,,,,,,Germany,78402,4531,0.0578,12460.25,105,2.06,25620.07,,0.023173692341646436
2024-02-17,Google Ads,Video,,,,,,UAE,15046,400,0.0266,472,4,0.3,142.71,,0.01
2024-02-17,Google Ads,Video,,,,,,Canada,150213,5242,0.0349,16512.3,332,3.91,64497.69,,0.063334605112552456
2024-02-17,Meta Ads,Display,,,,,,Germany,104926,3273,0.0312,4844.04,65,2.57,12449.27,,0.019859456156431407
2024-02-17,Meta Ads,Video,,,,,,USA,118566,3711,0.0313,4193.43,58,3.49,14643.53,,0.015629210455402855
2024-02-17,TikTok Ads,Search,,,,,,Germany,113297,9675,0.0854,17511.75,380,0.95,16593.87,,0.039276485788113692
2024-02-18,TikTok Ads,Search,,,,,,Australia,173050,8565,0.0495,5909.85,414,20.05,118511.79,,0.048336252189141858
2024-02-18,Google Ads,Video,,,,,,Australia,42823,1588,0.0371,4716.36,33,0.69,3266.45,,0.020780856423173802
2024-02-18,Google Ads,Video,,,,,,Canada,165470,4136,0.025,3391.52,56,3.57,12113.24,,0.013539651837524178
2024-02-18,Meta Ads,Search,,,,,,UAE,161738,5046,0.0312,8376.36,258,3.51,29417.67,,0.051129607609988109
2024-02-18,Meta Ads,Display,,,,,,Canada,187051,6284,0.0336,12630.84,493,7.51,94906.46,,0.078453214513049013
2024-02-18,Meta Ads,Display,,,,,,India,8671,156,0.018,227.76,7,6.42,1461.2,,0.044871794871794872
2024-02-18,Meta Ads,Search,,,,,,India,32410,693,0.0214,1240.47,21,0.55,678.51,,0.030303030303030304
2024-02-18,TikTok Ads,Display,,,,,,USA,194291,9248,0.0476,9987.84,669,3.48,34771.85,,0.07233996539792388
2024-02-19,Google Ads,Video,,,,,,UAE,30545,1728,0.0566,2989.44,51,1.14,3408.09,,0.029513888888888888
2024-02-19,Google Ads,Search,,,,,,Australia,102366,2589,0.0253,4116.51,148,8.52,35080.15,,0.057164928543839318
2024-02-19,Google Ads,Search,,,,,,UAE,95218,2199,0.0231,5255.61,103,3.31,17399.72,,0.046839472487494316
2024-02-19,Google Ads,Display,,,,,,Australia,126635,4254,0.0336,5657.82,313,4.97,28110.42,,0.073577809120827453
2024-02-19,Google Ads,Display,,,,,,Germany,37101,2166,0.0584,6389.7,45,0.61,3868.37,,0.02077562326869806
2024-02-20,Meta Ads,Display,,,,,,UK,148859,3840,0.0258,6912,250,3.19,22027.39,,0.065104166666666671
2024-02-20,Google Ads,Shopping,,,,,,UK,89431,3300,0.0369,4851,56,2.04,9891.88,,0.016969696969696971
2024-02-20,Meta Ads,Search,,,,,,Australia,180399,6025,0.0334,4217.5,191,4.14,17456.79,,0.031701244813278011
2024-02-20,Google Ads,Shopping,,,,,,Canada,147727,7534,0.051,17554.22,206,1.36,23788.98,,0.027342713034244757
2024-02-20,Google Ads,Shopping,,,,,,UK,162489,4500,0.0277,13635,184,4.03,54944.54,,0.040888888888888891
2024-02-21,Google Ads,Search,,,,,,UAE,195067,9129,0.0468,8672.55,128,2.77,24006.78,,0.014021250958483953
2024-02-21,Google Ads,Search,,,,,,India,13083,707,0.0541,1682.66,41,6.21,10442.74,,0.057991513437057989
2024-02-21,Google Ads,Display,,,,,,India,136585,5668,0.0415,16380.52,120,1.22,20065.19,,0.021171489061397319
2024-02-22,TikTok Ads,Search,,,,,,UK,91807,4489,0.0489,8663.77,107,0.39,3369.53,,0.023836043662285589
2024-02-22,Google Ads,Video,,,,,,India,87570,3415,0.039,8776.55,236,5.32,46705.85,,0.069106881405563689
2024-02-22,Meta Ads,Display,,,,,,India,19743,619,0.0314,773.75,41,11.92,9219.46,,0.06623586429725363
2024-02-22,Google Ads,Display,,,,,,Germany,31885,1613,0.0506,1629.13,67,11.68,19023.45,,0.041537507749535026
2024-02-22,Meta Ads,Search,,,,,,USA,63952,1451,0.0227,3250.24,86,7.73,25126.44,,0.059269469331495524
2024-02-23,Google Ads,Search,,,,,,USA,21198,703,0.0332,1377.88,28,4.52,6226.83,,0.039829302987197723
2024-02-23,TikTok Ads,Video,,,,,,UAE,56672,2397,0.0423,1150.56,138,28.83,33165.74,,0.057571964956195244
2024-02-23,TikTok Ads,Shopping,,,,,,India,179036,11046,0.0617,9610.02,787,13.25,127296.84,,0.0712475104110085
2024-02-23,Google Ads,Video,,,,,,Canada,189935,10161,0.0535,15139.89,615,2.1,31748.86,,0.060525538824918811
2024-02-23,Google Ads,Shopping,,,,,,UAE,143723,4254,0.0296,4849.56,281,8.62,41783.61,,0.066055477197931353
2024-02-23,Meta Ads,Video,,,,,,UAE,146964,5246,0.0357,10439.54,131,0.7,7261.59,,0.024971406786122759
2024-02-24,TikTok Ads,Display,,,,,,India,133422,8458,0.0634,6935.56,663,16.08,111531.65,,0.078387325608890987
2024-02-24,TikTok Ads,Video,,,,,,India,68176,2679,0.0393,3321.96,173,5.81,19288.91,,0.064576334453154166
2024-02-24,Meta Ads,Video,,,,,,Canada,128629,2109,0.0164,2720.61,168,18.1,49256.62,,0.079658605974395447
2024-02-25,TikTok Ads,Search,,,,,,UAE,57006,2981,0.0523,3279.1,192,12.37,40566.37,,0.064407916806440785
2024-02-25,Google Ads,Video,,,,,,India,66477,2718,0.0409,7773.48,160,2.17,16856.48,,0.058866813833701251
2024-02-25,Google Ads,Video,,,,,,Australia,33695,1277,0.0379,3677.76,89,6.81,25041.09,,0.0696945967110415
2024-02-25,Google Ads,Video,,,,,,India,85196,2572,0.0302,5889.88,34,1.51,8900.58,,0.013219284603421462
2024-02-25,Meta Ads,Search,,,,,,UK,129494,1631,0.0126,3490.34,108,8.1,28288.04,,0.066217044757817284
2024-02-25,Google Ads,Search,,,,,,Canada,100386,5250,0.0523,5145,254,14.32,73673.45,,0.048380952380952379
2024-02-26,TikTok Ads,Search,,,,,,Canada,109794,3886,0.0354,6256.46,73,1.57,9808.76,,0.01878538342768914
2024-02-26,Meta Ads,Shopping,,,,,,USA,125871,3083,0.0245,5302.76,185,5.23,27759.15,,0.060006487187804089
2024-02-27,TikTok Ads,Display,,,,,,UK,133303,4225,0.0317,6464.25,139,1.32,8508.68,,0.032899408284023671
2024-02-27,Google Ads,Display,,,,,,USA,45880,2817,0.0614,3211.38,62,0.86,2770.83,,0.022009229676961305
2024-02-27,Google Ads,Search,,,,,,USA,108751,5459,0.0502,7806.37,345,3.17,24740.95,,0.0631983879831471
2024-02-27,Google Ads,Display,,,,,,India,35355,961,0.0272,2133.42,68,2.88,6145.22,,0.070759625390218517
2024-02-27,TikTok Ads,Search,,,,,,UAE,195972,13796,0.0704,6898,645,7.93,54701.33,,0.046752681936793272
2024-02-27,TikTok Ads,Search,,,,,,UAE,7637,415,0.0544,639.1,10,1.78,1137.83,,0.024096385542168676
2024-02-27,Google Ads,Video,,,,,,USA,104794,5920,0.0565,21667.2,359,1.01,21837.83,,0.06064189189189189
2024-02-27,Google Ads,Display,,,,,,Germany,104821,4224,0.0403,5744.64,307,15.55,89314.07,,0.07267992424242424
2024-02-27,TikTok Ads,Display,,,,,,Germany,7978,557,0.0699,339.77,34,19.68,6686.61,,0.061041292639138239
2024-02-28,Meta Ads,Search,,,,,,Germany,133583,3954,0.0296,2570.1,255,12.36,31756.12,,0.064491654021244307
2024-02-28,Meta Ads,Video,,,,,,Germany,56209,1405,0.025,3357.95,94,6.01,20195.05,,0.066903914590747335
2024-02-28,Google Ads,Search,,,,,,India,28267,1769,0.0626,4581.71,33,0.43,1968.12,,0.018654607122668174
2024-02-28,TikTok Ads,Shopping,,,,,,UAE,50819,3206,0.0631,3045.7,222,7.98,24319.42,,0.069245165315034315
2024-02-28,Meta Ads,Shopping,,,,,,Canada,119598,1064,0.0089,2128,64,8.07,17165.43,,0.060150375939849621
2024-02-28,TikTok Ads,Search,,,,,,USA,96045,5820,0.0606,1804.2,235,26.09,47063.54,,0.040378006872852236
2024-02-28,Google Ads,Search,,,,,,USA,116560,4312,0.037,12030.48,198,4.3,51746.42,,0.045918367346938778
2024-02-29,Google Ads,Display,,,,,,Canada,92923,1932,0.0208,6124.44,32,0.3,1855.78,,0.016563146997929608
2024-02-29,Meta Ads,Search,,,,,,UAE,36127,610,0.0169,677.1,45,10.2,6906.4,,0.073770491803278687
2024-02-29,Meta Ads,Display,,,,,,Germany,148463,4810,0.0324,10149.1,286,6.77,68709.26,,0.059459459459459463
2024-02-29,TikTok Ads,Search,,,,,,Australia,71883,2077,0.0289,3551.67,87,3.61,12811.32,,0.041887337506018293
2024-02-29,Google Ads,Shopping,,,,,,USA,116472,4006,0.0344,10736.08,291,7.31,78428.38,,0.072641038442336492
2024-02-29,Google Ads,Display,,,,,,Canada,44140,2101,0.0476,2206.05,55,3.05,6735.72,,0.026178010471204188
2024-02-29,TikTok Ads,Search,,,,,,Canada,138025,9192,0.0666,5882.88,420,6.6,38810.35,,0.045691906005221931
2024-02-29,Google Ads,Shopping,,,,,,Germany,167982,7693,0.0458,20309.52,193,0.53,10777.69,,0.02508774210321071
2024-02-29,Google Ads,Search,,,,,,USA,34802,1708,0.0491,4953.2,72,1.38,6827.25,,0.042154566744730677
2024-03-01,TikTok Ads,Shopping,,,,,,UK,91795,3800,0.0414,4636,157,5.35,24815.09,,0.041315789473684209
2024-03-01,Google Ads,Search,,,,,,Germany,86678,2158,0.0249,3129.1,163,8.86,27708.88,,0.07553290083410566
2024-03-01,TikTok Ads,Shopping,,,,,,UAE,125354,6179,0.0493,2162.65,259,4.27,9238.12,,0.041916167664670656
2024-03-01,TikTok Ads,Display,,,,,,Australia,61232,2951,0.0482,2213.25,51,6.81,15061.62,,0.017282277194171466
2024-03-01,Meta Ads,Video,,,,,,Australia,122974,2939,0.0239,5437.15,91,4.78,26004.98,,0.030962912555290916
2024-03-02,Google Ads,Shopping,,,,,,India,69839,1620,0.0232,2041.2,80,11.16,22785.52,,0.049382716049382713
2024-03-03,Google Ads,Video,,,,,,Germany,76442,2392,0.0313,3922.88,160,3.67,14390.19,,0.066889632107023408
2024-03-03,Google Ads,Shopping,,,,,,Canada,166215,9158,0.0551,6593.76,112,4.42,29121.09,,0.012229744485695566
2024-03-03,Meta Ads,Display,,,,,,UK,160478,4413,0.0275,4501.26,82,2.97,13362.88,,0.018581463856786766
2024-03-03,TikTok Ads,Shopping,,,,,,UAE,191443,6872,0.0359,11476.24,422,9.43,108198.8,,0.061408614668218862
2024-03-03,Google Ads,Search,,,,,,UK,51566,1531,0.0297,2128.09,112,3.16,6716.48,,0.073154800783801432
2024-03-03,Meta Ads,Shopping,,,,,,UAE,161408,1581,0.0098,1754.91,51,3.49,6128.54,,0.032258064516129031
2024-03-04,Google Ads,Video,,,,,,UAE,99410,4195,0.0422,3481.85,196,16.08,56004.19,,0.0467222884386174
2024-03-04,Meta Ads,Video,,,,,,USA,180259,2072,0.0115,2838.64,136,3.53,10032.66,,0.065637065637065631
2024-03-04,Meta Ads,Video,,,,,,UAE,113447,1826,0.0161,3158.98,24,1.42,4477.79,,0.013143483023001095
2024-03-05,Meta Ads,Search,,,,,,USA,88904,1724,0.0194,1724,59,5.16,8894.16,,0.034222737819025524
2024-03-05,TikTok Ads,Display,,,,,,Canada,196312,12642,0.0644,16181.76,584,9.19,148695.91,,0.046195222274956496
2024-03-05,Google Ads,Shopping,,,,,,UAE,7642,202,0.0265,682.76,11,2.26,1542.21,,0.054455445544554455
2024-03-05,Meta Ads,Search,,,,,,UK,187461,2511,0.0134,4268.7,189,3.87,16540.06,,0.075268817204301078
2024-03-06,Meta Ads,Search,,,,,,Australia,132390,2780,0.021,2807.8,133,14.05,39444.5,,0.047841726618705033
2024-03-06,Google Ads,Shopping,,,,,,UK,185903,4647,0.025,13755.12,342,4.24,58276.63,,0.073595868302130413
2024-03-06,TikTok Ads,Shopping,,,,,,UK,60114,4917,0.0818,6637.95,279,2.32,15410.94,,0.056741915802318486
2024-03-06,Meta Ads,Shopping,,,,,,UAE,58682,1748,0.0298,2604.52,84,4.89,12746.65,,0.048054919908466817
2024-03-06,Google Ads,Shopping,,,,,,UAE,193326,12334,0.0638,15787.52,715,12.43,196162.94,,0.057969839468136858
2024-03-06,Google Ads,Search,,,,,,India,6044,146,0.0242,164.98,5,3.71,611.36,,0.034246575342465752
2024-03-06,Meta Ads,Video,,,,,,USA,104976,1238,0.0118,1881.76,16,2.21,4162.98,,0.012924071082390954
2024-03-06,Meta Ads,Shopping,,,,,,Germany,171797,5153,0.03,2782.62,255,18.93,52673.17,,0.049485736464195615
2024-03-07,Meta Ads,Display,,,,,,Australia,92793,1261,0.0136,466.57,80,27.92,13024.34,,0.063441712926249
2024-03-07,TikTok Ads,Display,,,,,,Australia,186782,14270,0.0764,15411.6,931,14.59,224929.42,,0.065241765942536792
2024-03-07,Google Ads,Shopping,,,,,,USA,20718,426,0.0206,1128.9,22,1.33,1505.14,,0.051643192488262914
2024-03-07,Google Ads,Search,,,,,,UK,87152,3599,0.0413,9465.37,127,2.74,25958.5,,0.035287579883300918
2024-03-07,Meta Ads,Display,,,,,,India,161764,2652,0.0164,2625.48,76,6.46,16956.51,,0.028657616892911009
2024-03-08,Google Ads,Search,,,,,,Canada,22414,472,0.0211,1184.72,34,6.04,7160.99,,0.072033898305084748
2024-03-08,TikTok Ads,Shopping,,,,,,USA,44405,1953,0.044,2988.09,22,2.02,6030.56,,0.011264720942140297
2024-03-08,Google Ads,Search,,,,,,USA,185923,7827,0.0421,28803.36,215,2.12,61106.18,,0.027469017503513479
2024-03-08,Meta Ads,Video,,,,,,Canada,46850,983,0.021,1553.14,38,7.06,10968.52,,0.038657171922685654
2024-03-09,Meta Ads,Video,,,,,,Australia,79266,2425,0.0306,1746,104,11.62,20287.27,,0.042886597938144332
2024-03-09,Google Ads,Video,,,,,,Australia,92340,2502,0.0271,4903.92,153,5.63,27593.24,,0.061151079136690649
2024-03-09,Meta Ads,Display,,,,,,Canada,17438,371,0.0213,604.73,19,1.49,902.7,,0.051212938005390833
2024-03-09,Google Ads,Shopping,,,,,,USA,10039,501,0.05,1147.29,36,4.19,4805.52,,0.0718562874251497
2024-03-10,Google Ads,Video,,,,,,India,93302,4058,0.0435,3286.98,50,4.52,14861.71,,0.01232134056185313
2024-03-10,Google Ads,Shopping,,,,,,Australia,71107,2936,0.0413,7839.12,215,3.44,26952.54,,0.073228882833787465
2024-03-10,Meta Ads,Shopping,,,,,,Canada,149532,5069,0.0339,12114.91,397,7.87,95392.09,,0.078319195107516282
2024-03-10,Google Ads,Display,,,,,,Australia,197459,5667,0.0287,20174.52,105,0.88,17723.39,,0.018528321863419798
2024-03-10,Google Ads,Search,,,,,,UK,8880,216,0.0244,444.96,6,2.67,1186.19,,0.027777777777777776
2024-03-10,Meta Ads,Search,,,,,,Australia,23123,286,0.0124,346.06,3,1.69,585.7,,0.01048951048951049
2024-03-10,TikTok Ads,Search,,,,,,Australia,179818,11724,0.0652,12075.72,880,20.04,242039.99,,0.075059706584783351
2024-03-11,Google Ads,Video,,,,,,USA,89845,2605,0.029,4532.7,155,3.11,14107.55,,0.059500959692898273
2024-03-11,TikTok Ads,Display,,,,,,UK,165232,7617,0.0461,5865.09,601,17.51,102707.85,,0.0789024550347906
2024-03-11,Meta Ads,Display,,,,,,UAE,107326,2436,0.0227,1875.72,84,3.16,5936.35,,0.034482758620689655
2024-03-11,Google Ads,Shopping,,,,,,Germany,179342,4071,0.0227,9200.46,195,3.33,30682.52,,0.047899778924097275
2024-03-11,Google Ads,Video,,,,,,UK,41388,964,0.0233,2930.56,72,6.72,19679.4,,0.074688796680497924
2024-03-11,Google Ads,Video,,,,,,UAE,122784,6237,0.0508,16777.53,134,0.92,15407.61,,0.021484688151354819
2024-03-11,Google Ads,Video,,,,,,Canada,183448,8053,0.0439,16750.24,351,4.48,74979.38,,0.043586241152365576
2024-03-12,Meta Ads,Shopping,,,,,,Canada,199650,4152,0.0208,3238.56,165,3.26,10558.75,,0.039739884393063585
2024-03-12,Google Ads,Shopping,,,,,,Germany,92943,5037,0.0542,11383.62,232,5.71,64994.16,,0.046059162199722059
2024-03-12,Google Ads,Shopping,,,,,,Australia,155033,5782,0.0373,12546.94,248,5.7,71470.23,,0.042891732964372188
2024-03-12,TikTok Ads,Video,,,,,,Germany,109205,4499,0.0412,3779.16,49,3.61,13660.38,,0.010891309179817737
2024-03-12,Google Ads,Video,,,,,,India,112399,3585,0.0319,11149.35,91,1.81,20140.14,,0.025383542538354256
2024-03-13,Meta Ads,Search,,,,,,USA,140566,5046,0.0359,3128.52,384,19.17,59980.19,,0.076099881093935784
2024-03-13,Meta Ads,Shopping,,,,,,UAE,156043,4478,0.0287,5955.74,193,3.75,22322.38,,0.043099598034836983
2024-03-14,Google Ads,Video,,,,,,India,37135,1006,0.0271,1931.52,62,9.2,17772.87,,0.061630218687872766
2024-03-14,TikTok Ads,Search,,,,,,India,24504,899,0.0367,1276.58,41,2.92,3721.4,,0.045606229143492771
2024-03-14,Google Ads,Display,,,,,,Canada,32160,1186,0.0369,1589.24,12,1.21,1927.71,,0.010118043844856661
2024-03-14,TikTok Ads,Search,,,,,,USA,154092,8860,0.0575,10366.2,246,2.29,23706.53,,0.027765237020316028
2024-03-15,Meta Ads,Search,,,,,,UK,98740,1589,0.0161,3321.01,47,1.52,5063.31,,0.029578351164254248
2024-03-15,Google Ads,Display,,,,,,India,157270,5535,0.0352,5535,356,15.61,86412.59,,0.064317976513098465
2024-03-15,TikTok Ads,Shopping,,,,,,Canada,120016,3336,0.0278,4436.88,43,1.32,5864.19,,0.012889688249400479
2024-03-15,Meta Ads,Search,,,,,,Germany,117529,4266,0.0363,4393.98,308,14.14,62119.33,,0.072198781059540557
2024-03-16,Meta Ads,Search,,,,,,UK,52779,596,0.0113,649.64,35,5.52,3583.95,,0.0587248322147651
2024-03-16,Meta Ads,Shopping,,,,,,USA,196112,2647,0.0135,3996.97,187,4.1,16387.67,,0.070646014355874573
2024-03-17,Meta Ads,Display,,,,,,Australia,104714,1015,0.0097,943.95,78,22.2,20952.03,,0.076847290640394084
2024-03-17,Meta Ads,Shopping,,,,,,Germany,57784,907,0.0157,1097.47,54,2.6,2856.1,,0.059536934950385888
2024-03-17,Google Ads,Shopping,,,,,,Germany,30118,951,0.0316,3119.28,30,0.77,2408.76,,0.031545741324921134
2024-03-17,Google Ads,Display,,,,,,Germany,94506,3269,0.0346,5099.64,193,1.44,7342.38,,0.059039461609054759
2024-03-17,TikTok Ads,Search,,,,,,India,132992,7926,0.0596,5072.64,553,8.14,41271.28,,0.0697703759777946
2024-03-17,Meta Ads,Shopping,,,,,,UAE,108726,2968,0.0273,6885.76,49,0.35,2393.62,,0.016509433962264151
